nickname,userProvince,userLevelName,userClientShow,isMobile,score,creationTime,referenceTime,days,referenceId,content
M***H,新疆,金牌会员,,FALSE,5,2017/1/10 20:46,2016/11/11 12:42,60,1665416,海尔售后好，所以选择海尔，用着放心，也省心，现在人都很关心售后的，希望越来越好，给全五分
一***面,安徽,钻石会员,,FALSE,5,2017/1/10 20:35,2016/11/11 9:32,60,1665416,非常好非常好非常好非常好非常好非常好非常好非常好
q***g,江苏,银牌会员,来自京东Android客户端,TRUE,5,2017/1/10 19:56,2016/12/26 0:55,15,1665416,洗衣机很漂亮，还没用，今天安装没搞懂，还是要专业人士过来，灰常期待
j***2,上海,钻石会员,来自京东iPhone客户端,TRUE,5,2017/1/10 19:44,2016/12/13 10:24,28,1665416,不错不错不错不错不错不错
f***0,,金牌会员,来自京东Android客户端,TRUE,5,2017/1/10 19:43,2016/11/10 21:13,61,1665416,不错
问***8,,钻石会员,,FALSE,1,2017/1/10 18:52,2016/12/12 7:16,29,1665416,以前对海尔印象挺好的，没想到现在做大了质量这么不行。脱水噪音真它妈大，跟个拖拉机似的！！！！！
m***j,辽宁,钻石会员,来自京东iPhone客户端,TRUE,5,2017/1/10 18:51,2016/12/17 6:54,24,1665416,好
W***a,上海,钻石会员,,FALSE,5,2017/1/10 18:49,2016/12/26 9:08,15,1665416,全自动一体化，使用还比较方便，物有所值
骑***江,,金牌会员,来自京东Android客户端,TRUE,5,2017/1/10 17:01,2016/12/26 20:34,15,1665416,漂亮，完美，很赞，很好用。好评
s***q,山东,钻石会员,来自京东Android客户端,TRUE,5,2017/1/10 16:53,2016/12/9 21:11,32,1665416,质量很好，也很好看，下次还买。
j***0,广东,钻石会员,来自京东iPhone客户端,TRUE,5,2017/1/10 16:45,2016/10/19 8:12,83,1665416,好用！
王***9,,钻石会员,来自微信购物,FALSE,5,2017/1/10 16:28,2017/1/3 22:09,7,1665416,师傅不错又送又装，搬的小心安装快速
a***2,广东,银牌会员,来自手机QQ购物,FALSE,5,2017/1/10 15:57,2016/12/26 10:59,15,1665416,不错，活动时买的
自***3,福建,钻石会员,,FALSE,5,2017/1/10 14:45,2016/11/11 17:07,60,1665416,还不错
j***9,北京,钻石会员,,FALSE,5,2017/1/10 14:17,2016/11/25 0:02,46,1665416,东西不错，值得信任
g***d,江苏,钻石会员,,FALSE,5,2017/1/10 14:08,2016/12/26 21:01,15,1665416,东西不错 超做简单 希望海尔越做越好。
1***p,,银牌会员,来自京东iPhone客户端,TRUE,5,2017/1/10 13:55,2016/11/11 18:42,60,1665416,使用很好很出色
唐***子,,钻石会员,来自京东iPhone客户端,TRUE,5,2017/1/10 13:53,2016/11/2 8:55,69,1665416,海尔，一直都很棒，双十一抢的，喜欢，声音小
1***2,江苏,银牌会员,来自京东Android客户端,TRUE,5,2017/1/10 13:53,2016/12/26 17:38,15,1665416,送货很快，机体里残留一些水滴，安装师傅态度挺好的，试用很正常，还没开始使用，待用后追评
Q***l,,银牌会员,来自微信购物,FALSE,5,2017/1/10 13:43,2016/12/26 0:16,15,1665416,商品很满意
j***m,江苏,PLUS会员,来自京东Android客户端,TRUE,5,2017/1/10 13:19,2017/1/4 10:30,6,1665416,，，，，，，，，，，，，，
c***7,,银牌会员,,FALSE,5,2017/1/10 13:13,2017/1/3 9:48,7,1665416,配送一如既往的很给力 ，提起买的还没用 ，具体使用后在评价
古***风,陕西,钻石会员,,FALSE,5,2017/1/10 13:12,2016/11/28 17:39,43,1665416,前一个洗衣机烘干功能有些问题，海尔服务挺好，很快就给换了新货
古***风,陕西,钻石会员,,FALSE,5,2017/1/10 13:04,2016/11/11 19:28,60,1665416,操作简单，功能多，外观也比较漂亮，滚筒的不伤衣服，挺好
j***2,,金牌会员,来自京东Android客户端,TRUE,5,2017/1/10 11:36,2016/12/12 0:28,29,1665416,包装很好，到家安装，免费！用起来特别方便！
jd_159750uqn,,银牌会员,来自京东Android客户端,TRUE,5,2017/1/10 11:22,2016/10/21 10:57,81,1665416,还可以放心买
j***o,四川,钻石会员,来自京东Android客户端,TRUE,5,2017/1/10 10:54,2016/11/11 13:59,60,1665416,挺好用的，洗的也干净，很方便，就是烘干完了衣服皱巴巴的
蓝***8,,金牌会员,来自京东Android客户端,TRUE,5,2017/1/10 10:48,2016/12/12 8:55,29,1665416,用着比较满意，洗衣服很方便，还带烘干，特别是洗小孩子的衣服，省了很多事
光***猫,江苏,金牌会员,,FALSE,5,2017/1/10 10:38,2016/12/26 0:03,15,1665416,还没用，用过再评价，外形不错
jd_180809hym,,银牌会员,来自京东Android客户端,TRUE,5,2017/1/10 10:13,2016/12/31 14:16,10,1665416,满意
非***忧,广东,PLUS会员,来自京东Android客户端,TRUE,5,2017/1/10 10:04,2016/12/26 16:47,15,1665416,送货物流速度快，质量很好。
j***l,,金牌会员,来自京东iPhone客户端,TRUE,5,2017/1/10 9:40,2017/1/2 17:03,8,1665416,服务很好
蜻***9,山东,金牌会员,,FALSE,5,2017/1/10 9:31,2016/11/11 12:34,60,1665416,洗衣机本身是很不错的，就是配送的时候特别困难，因为是预定的，网上说是21号之前到货，结果22号客服打电话跟我说要延迟到30号，当时我还觉得没有什么，结果到12月3号了再也没有接到任何形式的通知，打京东电话，第一个客服竟然说没有货了，以后停止供货了，帮我申请20个京豆建议我取消订单，因为真的看好这款洗衣机，所以又打了第二个电话，客服说有货，可以配送，第三个电话又是今天说明天送明天说后天送，最后可不容易送来了，哎。。。希望京东能改进一下服务质量，最起码货物情况客服之间要统一吧？如果有问题是不是应该提前联系客户能，对于已经付款的货物情况消费者应该有起码的知情权吧。。、。。。。
张***泉,上海,PLUS会员,来自京东iPhone客户端,TRUE,5,2017/1/10 9:18,2016/12/12 7:49,29,1665416,东西不错
j***1,河南,钻石会员,来自京东Android客户端,TRUE,5,2017/1/10 9:00,2016/11/10 0:05,61,1665416,还没使用，暂给五星待追加
c***1,广东,金牌会员,来自京东iPhone客户端,TRUE,5,2017/1/10 8:42,2016/11/11 10:53,60,1665416,服务好，急人所急，品质值得信赖！
j***i,广东,金牌会员,,FALSE,5,2017/1/10 8:23,2016/11/10 0:04,61,1665416,非常满意
s***n,,金牌会员,来自京东Android客户端,TRUE,5,2017/1/10 3:07,2016/12/15 21:24,26,1665416,挺好用的，服务很好
1***3,海南,PLUS会员,来自京东Android客户端,TRUE,5,2017/1/10 0:40,2016/11/1 0:44,70,1665416,送货员服务较好
j***h,,钻石会员,来自京东Android客户端,TRUE,5,2017/1/10 0:12,2016/11/11 15:28,60,1665416,挺好的，方便快捷
w***1,,银牌会员,来自京东iPhone客户端,TRUE,5,2017/1/10 0:08,2016/12/12 19:58,29,1665416,双12买的，物美价廉
s***0,北京,PLUS会员,,FALSE,5,2017/1/9 23:59,2016/11/25 0:05,45,1665416,送货快，服务好，非常满意
y***n,湖北,金牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 23:55,2016/12/26 10:03,14,1665416,真的很不错哦，推荐购买，洗的很干净，并且不缠绕。烘干功能暂时还没有用。因为是买给妈妈的，所以海尔还专门有人教怎么用，推荐购买！！！
5***1,北京,钻石会员,来自京东Android客户端,TRUE,5,2017/1/9 22:37,2016/12/9 13:47,31,1665416,不错，售后服务很棒，安装师傅专业
j***a,广东,金牌会员,来自京东Android客户端,TRUE,5,2017/1/9 22:27,2016/12/26 0:08,14,1665416,还没用，看着还可以，对海尔的信任买的.
w***1,北京,钻石会员,来自京东iPhone客户端,TRUE,5,2017/1/9 22:14,2016/11/1 7:44,69,1665416,还可以吧，烘干功能只用过一次，太费时间了，需要两个多小时，其他功能还好，能满足日常洗衣服的需求
z***6,,金牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 21:43,2016/12/12 23:09,28,1665416,还行！功能多，还没完全摸透！
詹***c,上海,企业会员,,FALSE,5,2017/1/9 21:07,2016/11/26 20:52,44,1665416,不错
k***n,,银牌会员,,FALSE,5,2017/1/9 21:01,2016/12/31 15:58,9,1665416,huanxingba
j***e,,PLUS会员,来自京东Android客户端,TRUE,5,2017/1/9 20:38,2016/12/26 0:02,14,1665416,非常满意的购物，物超所值，比实体店便宜，送货上门，太方便了。
夜***8,浙江,钻石会员,来自京东Android客户端,TRUE,5,2017/1/9 20:25,2016/10/13 10:40,88,1665416,就是有点洗不干净，不知道怎么回事
j***o,江苏,金牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 20:14,2016/12/31 13:13,9,1665416,不错，挺好用的
j***g,,银牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 19:51,2017/1/1 12:39,8,1665416,物流很快还没有用下次再说
j***x,,银牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 19:38,2016/11/11 3:14,59,1665416,用着不错，功能强大，烘干用了一次就不敢用了，味比较大&hellip;&hellip;
2***6,广东,钻石会员,来自京东iPhone客户端,TRUE,5,2017/1/9 19:12,2017/1/2 20:27,7,1665416,海尔的忠实粉丝
盛***e,,金牌会员,来自微信购物,FALSE,5,2017/1/9 19:06,2016/11/11 0:40,59,1665416,很不错，安装人员很到位
阳***明,四川,金牌会员,来自京东Android客户端,TRUE,5,2017/1/9 19:03,2017/1/2 20:38,7,1665416,才买几天就涨了一千二实惠啊
j***5,,银牌会员,来自京东Android客户端,TRUE,5,2017/1/9 18:48,2017/1/3 15:51,6,1665416,快递速度快，售后服务好！很满意
j***n,,钻石会员,来自京东iPhone客户端,TRUE,5,2017/1/9 17:35,2017/1/5 23:35,4,1665416,蛮好的
h***6,,钻石会员,,FALSE,5,2017/1/9 17:03,2016/11/10 10:54,60,1665416,"双11抢的,还没有安装,应该很好啦"
d***k,天津,金牌会员,来自京东Android客户端,TRUE,4,2017/1/9 16:47,2017/1/5 20:19,4,1665416,洗衣机不错，还没用，按键做工有些粗糙，
拉***爸,广西,金牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 16:17,2016/12/12 14:32,28,1665416,不错不错哈哈哈哈哈哈哈哈！
大***民,,钻石会员,,FALSE,5,2017/1/9 15:48,2016/11/11 6:14,59,1665416,海尔（Haier）EG8012HB86S 8公斤洗烘一体变频滚筒洗衣机 免熨烫烘干 3年质保
叶***也,,银牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 15:14,2016/11/25 14:09,45,1665416,浙江省衢州市龙游县湖镇的京东快递小哥非常感谢您
高***8,河南,企业会员,来自京东Android客户端,TRUE,5,2017/1/9 14:37,2016/12/12 1:24,28,1665416,11
a***9,安徽,钻石会员,来自京东iPhone客户端,TRUE,5,2017/1/9 14:06,2016/12/26 0:01,14,1665416,不错
木***修,安徽,银牌会员,来自京东Android客户端,TRUE,5,2017/1/9 13:48,2016/12/26 9:27,14,1665416,用着感觉不错，洗衣服不会乱晃，值得购买
愿***4,,金牌会员,,FALSE,5,2017/1/9 13:45,2016/12/12 13:48,28,1665416,很给力的  活动价拿下的 感觉非常的优惠，不到三千块能买来一台带烘干的洗衣机 不敢想象啊
我***丁,重庆,金牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 13:25,2016/12/12 0:24,28,1665416,京东就是快，物流很棒，点个赞，还没有开箱，先给个好评！
f***5,江西,金牌会员,来自京东Android客户端,TRUE,5,2017/1/9 13:18,2017/1/4 20:31,5,1665416,待测试。
j***3,,银牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 13:18,2017/1/1 16:30,8,1665416,还可以
G***d,北京,钻石会员,来自京东iPhone客户端,TRUE,5,2017/1/9 13:16,2016/11/10 9:16,60,1665416,还行
风***1,上海,钻石会员,,FALSE,3,2017/1/9 11:33,2016/11/10 14:08,60,1665416,海尔除了价格上有优势，其他方面实在没什么好说的，脱水噪音大而且不稳，而且商家总是喜欢推销有偿的服务，让人对其品牌越来越无什么好感
j***1,重庆,金牌会员,来自京东Android客户端,TRUE,1,2017/1/9 11:17,2017/1/1 14:57,8,1665416,洗衣机我给5星，有个事儿我必须得说一下，洗衣机冰箱都是买的海尔的，昨天海尔给我打电话，说是回馈海尔老客户，送厨房5件套，时间定在晚上6点50，结果去了之后到7点30才开始，搞活动完全没有时间观念，然后给我们讲中国的空气和水如何如何的不好，海尔的净化器如何如何的好，磨磨唧唧的全程花了3个小时，直到晚上10点才结束，我想问一句，海尔就是这样回馈老客户的吗？顺便投诉下办这个活动的所谓的李总（海尔大西南片区的总监），套路太深，说是回馈老客户，实际上就是变相的推销电器，人品太差。
海涛HAIT,广东,银牌会员,来自京东Android客户端,TRUE,2,2017/1/9 11:15,2016/12/30 13:50,10,1665416,本想换新的商品到后就可放心使用了，结，果开箱又发现筒盖卡扣断裂，不能使用，非常失望呀，再次换新又会怎样呢
j***r,浙江,钻石会员,来自京东Android客户端,TRUE,5,2017/1/9 11:12,2016/12/12 6:18,28,1665416,四个脚很难放平，转起来像拖拉机一样。郁闷的很。
K***8,,银牌会员,,FALSE,5,2017/1/9 10:59,2017/1/5 10:52,4,1665416,满意，安装好就开始使用，特别用了烘干功能，太给力了，对南方的冬天尤为温馨，呢子衣服洗了就能穿。就是胶垫味道太大，整个屋子都弥漫了胶糊味，希望厂家在这样的耐用产品上选用优质的原料。再说一下安装和售后给力、热情、讲解细致。
j***v,辽宁,PLUS会员,来自京东Android客户端,TRUE,5,2017/1/9 10:51,2016/12/12 0:53,28,1665416,好。。。。。。。。。
x***瑶,四川,钻石会员,来自京东Android客户端,TRUE,5,2017/1/9 10:38,2016/12/26 18:09,14,1665416,good very good
f***g,四川,PLUS会员,来自京东Android客户端,TRUE,5,2017/1/9 10:38,2017/1/5 12:26,4,1665416,还不错，还不错，还不错，还不错
北***者,,PLUS会员,,FALSE,5,2017/1/9 10:20,2017/1/2 21:29,7,1665416,海尔产品还行、值得信赖、物流人员配送不是很热情
捷***旺,,金牌会员,来自京东Android客户端,TRUE,5,2017/1/9 10:14,2016/11/11 0:42,59,1665416,非常棒的产品，美观，好用?
e***g,湖北,金牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 9:57,2016/11/11 4:40,59,1665416,挺好用的，买的也很实惠，2799
j***f,,金牌会员,来自微信购物,FALSE,4,2017/1/9 9:51,2016/12/26 2:43,14,1665416,外观漂亮，还没使用，待评价。
j***9,广东,钻石会员,来自京东iPhone客户端,TRUE,5,2017/1/9 9:32,2016/12/9 0:12,31,1665416,货已收到但还没拆封使用，但相信海尔，大品牌，值得信赖！
m***o,广东,金牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 9:07,2016/12/12 8:23,28,1665416,洗衣和烘干暂时还可以，不知道是否耐用，
j***5,广东,银牌会员,来自微信购物,FALSE,5,2017/1/9 8:09,2016/12/31 3:37,9,1665416,"快递小哥态度、服务太棒了，
自己一人背这两百多斤的洗衣机送到4楼!
真的太感动这服务了!
为小哥点赞!"
L***y,,金牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 2:34,2016/12/9 16:52,31,1665416,还可以 没遇到什么问题
j***t,,金牌会员,来自京东iPhone客户端,TRUE,2,2017/1/9 1:10,2017/1/4 1:11,5,1665416,声音有点大，但总体还狠不错，价格美丽划算！
戎***栋,,银牌会员,来自京东iPhone客户端,TRUE,5,2017/1/9 0:03,2016/12/31 5:10,9,1665416,洗衣机不错就是物流太慢了
坏***1,浙江,钻石会员,来自京东Android客户端,TRUE,5,2017/1/8 23:47,2016/11/1 0:06,68,1665416,双十一，价格便宜，性价比很高，下次我还想再买这个&hellip;&hellip;
j***4,湖北,钻石会员,来自京东Android客户端,TRUE,5,2017/1/8 23:16,2016/12/12 23:22,27,1665416,东西送过来，还没开始使用，不知道怎么样，一如既往的好评，希望好用吧
丽***景,甘肃,钻石会员,来自京东Android客户端,TRUE,5,2017/1/8 23:15,2017/1/2 8:25,6,1665416,宝贝收到了，送货师傅挺好还给背到楼上。
幽夜昙花,北京,钻石会员,来自京东Android客户端,TRUE,5,2017/1/8 22:09,2017/1/4 21:54,4,1665416,物品运送很好，服务态度也很好！
丁***潇,四川,金牌会员,来自京东iPhone客户端,TRUE,2,2017/1/8 22:08,2016/11/11 0:36,58,1665416,安装了、还没有&hellip;&hellip;
玉***i,山东,钻石会员,来自京东iPhone客户端,TRUE,5,2017/1/8 21:35,2016/12/1 23:37,38,1665416,不错，洗的比较干净，烘干功能还没用呢
原***5,四川,钻石会员,来自京东iPhone客户端,TRUE,5,2017/1/8 21:09,2016/11/1 0:35,68,1665416,很好
j***s,北京,银牌会员,来自京东Android客户端,TRUE,5,2017/1/8 21:01,2016/12/26 0:17,13,1665416,东西不错，就是衣服放太多会洗不透，冲着烘干买的，不过这个功能还没用，等待尝试！
孤***客,宁夏,银牌会员,来自京东Android客户端,TRUE,5,2017/1/8 20:50,2016/11/10 20:56,59,1665416,还不错，容量挺大的，各种模式
紫***珠,广东,钻石会员,来自京东iPad客户端,TRUE,5,2017/1/8 20:47,2016/12/26 0:10,13,1665416,安装师傅说这款洗衣机是五年前的产品，安装一半又说洗衣机坏的，赶紧联系更换，后来又说好了，师傅的技术有点担心，新房才能住进去，不知道用后会在怎么样，担心啊
O***Y,,钻石会员,来自京东Android客户端,TRUE,5,2017/1/8 20:46,2016/12/26 0:01,13,1665416,挺好的，用了几次，没啥问题。
